iri,id
Wiranto,"http://commons.wikimedia.org/wiki/Special:FilePath/Menteri Koordinator Politik, Hukum, dan Keamanan Wiranto, 2018.jpg",https://id.wikipedia.org/wiki/Wiranto
David,http://commons.wikimedia.org/wiki/Special:FilePath/David Self Portrait.jpg,https://id.wikipedia.org/wiki/Jacques-Louis David
DodiRezaAlexNoerdin,http://commons.wikimedia.org/wiki/Special:FilePath/Dodi Reza Alex Noerdin MPR.jpg,https://id.wikipedia.org/wiki/Dodi Reza Alex Noerdin
SadikinAksa,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
RamonPapana,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Ramon Papana
SutiKarno,http://commons.wikimedia.org/wiki/Special:FilePath/Suti Karno on Kepo Movie Talk Medcom.jpg,https://id.wikipedia.org/wiki/Suti Karno
RosihanArsyad,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Rosihan Arsyad
MohammadHatta,http://commons.wikimedia.org/wiki/Special:FilePath/Mohammad Hatta 1950.jpg,https://id.wikipedia.org/wiki/Mohammad Hatta
MastutiRahayu,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
FahmiIdris,http://commons.wikimedia.org/wiki/Special:FilePath/Kabinet fahmi-i.jpg,https://id.wikipedia.org/wiki/Fahmi Idris
FahrinaFahmiIdris,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Fahrina Fahmi Idris
IrviandariAlestyaGusman,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
AmeliaFarinaSalim,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
SubhanAksa,http://commons.wikimedia.org/wiki/Special:FilePath/2012 rallye deutschland by 2eight dsc4947.jpg,
MaruararSirait,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Maruarar Sirait
MuhammadKhadafi,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
DewiYustisiana,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
SitiHardijantiRukmana,"http://commons.wikimedia.org/wiki/Special:FilePath/Tutut Soeharto, Antara TV, 00.35.jpg",https://id.wikipedia.org/wiki/Siti Hardijanti Rukmana
DewiDamayanti,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
Kartika,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
AndreeHalim,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
EdhieBaskoroYudhoyono,http://commons.wikimedia.org/wiki/Special:FilePath/EDHIE BASKORO YUDHOYONO 3X4.jpg,https://id.wikipedia.org/wiki/Edhie Baskoro Yudhoyono
AnindyaBakrie,http://commons.wikimedia.org/wiki/Special:FilePath/Anindya N. Bakrie (Sz).jpg,https://id.wikipedia.org/wiki/Anindya Bakrie
GaluhWandita,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
PramonoEdhieWibowo,http://commons.wikimedia.org/wiki/Special:FilePath/Jenderal TNI Pramono Edhie Wibowo.jpg,https://id.wikipedia.org/wiki/Pramono Edhie Wibowo
ErwinAksa,http://commons.wikimedia.org/wiki/Special:FilePath/ErwinAksa.png,https://id.wikipedia.org/wiki/Erwin Aksa
RSoebijakto,"http://commons.wikimedia.org/wiki/Special:FilePath/R Subiakto, Jalesveva Jayamahe, p212.jpg",https://id.wikipedia.org/wiki/R. Soebijakto
WrahastiCendrawasih,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
AlexandreGusmo,http://commons.wikimedia.org/wiki/Special:FilePath/Alexandre de Gusmão.jpg,
AmeliaAchmadYani,http://commons.wikimedia.org/wiki/Special:FilePath/Amelia Achmad Yani.jpg,https://id.wikipedia.org/wiki/Amelia Achmad Yani
IndriyantoSenoAdji,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Indriyanto Seno Adji
AxtonSalim,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Axton Salim
KarinaKartikaSariDewiSoekarno,http://commons.wikimedia.org/wiki/Special:FilePath/Ratna Sari Dewi Soekarno dan anaknya Kartika Sari Dewi Soekarno.jpg,https://id.wikipedia.org/wiki/Kartika Sari Dewi Soekarno
KahiyangAyu,http://commons.wikimedia.org/wiki/Special:FilePath/Kahiyang Ayu 2018 - face crop.jpg,https://id.wikipedia.org/wiki/Kahiyang Ayu
Santi,"http://commons.wikimedia.org/wiki/Special:FilePath/Santi di Tito, Fabbrica del Tempio di Salomone, 1570-71, 05 ritratto forse dell'ammannati e autoritratto di sani di tito - Copia.jpg",
SyamsuryaRyacudu,"http://commons.wikimedia.org/wiki/Special:FilePath/Lampung Governor, Syamsurya Ryacudu.jpg",https://id.wikipedia.org/wiki/Syamsurya Ryacudu
AhmadMumtazRais,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Ahmad Mumtaz Rais
AhmadSuyud,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
AdeNamnung,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Ade Namnung
AnitaHayatunnufus,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
DiazHendropriyono,http://commons.wikimedia.org/wiki/Special:FilePath/Diaz Hendropriyono Guitar.jpg,https://id.wikipedia.org/wiki/Diaz Hendropriyono
AMHendropriyono,http://commons.wikimedia.org/wiki/Special:FilePath/AMHENDROPRIYONO.jpg,https://id.wikipedia.org/wiki/A.M. Hendropriyono
AlunaSagitaGutawa,http://commons.wikimedia.org/wiki/Special:FilePath/Gita Gutawa in concert 15.jpg,https://id.wikipedia.org/wiki/Gita Gutawa
AlbertSalim,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
HarsonoTjokroaminoto,"http://commons.wikimedia.org/wiki/Special:FilePath/Harsono Tjokroaminoto, Pekan Buku Indonesia 1954, p247.jpg",https://id.wikipedia.org/wiki/Harsono Tjokroaminoto
RanoKarno,http://commons.wikimedia.org/wiki/Special:FilePath/Rano Karno - 17 Agustus 2012.jpg,https://id.wikipedia.org/wiki/Rano Karno
DewiIrawan,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Dewi Irawan
ChrisPattikawa,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Chris Pattikawa
MiekeWidjaja,"http://commons.wikimedia.org/wiki/Special:FilePath/Mieke Wijaya, c. 1960, from Tati Photo Studio - Before restoration.jpg",https://id.wikipedia.org/wiki/Mieke Widjaja
FahiraIdris,http://commons.wikimedia.org/wiki/Special:FilePath/Fahira Idris 2014.jpg,https://id.wikipedia.org/wiki/Fahira Idris
MedinaLatiefHarjani,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Medina Latief Harjani
OetarjoAnwarTjokroaminoto,"http://commons.wikimedia.org/wiki/Special:FilePath/Anwar Tjokroaminoto, Kepartaian dan Parlementaria Indonesia (1954), p336.jpg",https://id.wikipedia.org/wiki/Anwar Tjokroaminoto
NiaZulkarnaen,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Nia Zulkarnaen
JaySubiyakto,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Jay Subyakto
BambangPermadiSoemantriBrodjonegoro,http://commons.wikimedia.org/wiki/Special:FilePath/Vice Finance Minister Bambang Brodjonegoro.jpg,https://id.wikipedia.org/wiki/Bambang Brodjonegoro
AlexandraAsmasoebrata,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Alexandra Asmasoebrata
AlexAsmasoebrata,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Alex Asmasoebrata
ArmidaAlisjahbana,http://commons.wikimedia.org/wiki/Special:FilePath/Armida Alisjahbana (cropped).jpg,https://id.wikipedia.org/wiki/Armida Alisjahbana
LuryElzaAlex,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
GibranRakabumingRaka,"http://commons.wikimedia.org/wiki/Special:FilePath/Gibran Rakabuming Raka, Candidate for Vice President of Indonesia 2024.jpg",https://id.wikipedia.org/wiki/Gibran Rakabuming Raka
LukmanHakimSaifuddin,http://commons.wikimedia.org/wiki/Special:FilePath/Lukman Hakim Saifuddin.jpg,https://id.wikipedia.org/wiki/Lukman Hakim Saifuddin
SriSaraswati,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
WahyuSanjaya,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
AstridSalim,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
ErikHidayat,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
DanvySekartajiIndriHaryanti,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
JeanPattikawa,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Jean Pattikawa
IlhamAkbar,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
GeloraSuryaDharma,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
Ruzaina,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
TentaraNasionalIndonesiaAngkatanUdara,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Tentara Nasional Indonesia Angkatan Udara
TunkuAbdulRahman,http://commons.wikimedia.org/wiki/Special:FilePath/Tunku abd rahman.jpg,https://id.wikipedia.org/wiki/Tunku Abdul Rahman
BernardusSugiartaMuljana,http://commons.wikimedia.org/wiki/Special:FilePath/Bernardus Sugiarta Muljana - Fifth Development Cabinet.jpg,https://id.wikipedia.org/wiki/Bernardus Sugiarta Muljana
EndangAgustiniSyarwan,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Endang Agustini Syarwan
MochamadJasin,http://commons.wikimedia.org/wiki/Special:FilePath/LetJen Purn- M- Jasin - Mantan Wakasad Republik Indonesia 2013-10-05 15-56.jpg,https://id.wikipedia.org/wiki/Mochamad Jasin
HadiUtomo,"http://commons.wikimedia.org/wiki/Special:FilePath/Susilo Bambang Yudhoyono, official presidential portrait (2004).jpg",https://id.wikipedia.org/wiki/Hadi Utomo
MervinSadipunKomber,http://commons.wikimedia.org/wiki/Special:FilePath/Mervin Sadipun Komber.jpg,https://id.wikipedia.org/wiki/Mervin Sadipun Komber
YosSudarso,http://commons.wikimedia.org/wiki/Special:FilePath/Yos Sudarso NASA 138.38068E 7.82292S.png,https://id.wikipedia.org/wiki/Pulau Kolepom
FranciscoGuterres,http://commons.wikimedia.org/wiki/Special:FilePath/2017-08-14 Francisco Guterres.jpg,https://id.wikipedia.org/wiki/Francisco Guterres
MakmunMurod,"http://commons.wikimedia.org/wiki/Special:FilePath/Makmun Murod, 1977.png",https://id.wikipedia.org/wiki/Makmun Murod
SatrioBudihardjoJoedono,http://commons.wikimedia.org/wiki/Special:FilePath/Sixth Development Cabinet Poster (Satrio Budihardjo Joedono).jpg,https://id.wikipedia.org/wiki/Satrio Budihardjo Joedono
MuinPusadan,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Muin Pusadan
SayidimanSuryohadiprojo,http://commons.wikimedia.org/wiki/Special:FilePath/Sayidiman Suryohadiprojo.jpg,https://id.wikipedia.org/wiki/Sayidiman Suryohadiprojo
DjoeandaKartawidjaja,http://commons.wikimedia.org/wiki/Special:FilePath/Djuanda Kartawidjaja.jpg,https://id.wikipedia.org/wiki/Djoeanda Kartawidjaja
JennyShipley,http://commons.wikimedia.org/wiki/Special:FilePath/Jenny Shipley 2013 (crop).jpg,https://id.wikipedia.org/wiki/Jenny Shipley
AchmadAffandi,http://commons.wikimedia.org/wiki/Special:FilePath/Achmad Affandi - Fourth Development Cabinet.jpg,https://id.wikipedia.org/wiki/Achmad Affandi
HastoWardoyo,"http://commons.wikimedia.org/wiki/Special:FilePath/Hasto Wardoyo, 2016.jpg",https://id.wikipedia.org/wiki/Hasto Wardoyo
PartaiSosialisIndonesia,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Partai Sosialis Indonesia
GatotSoebroto,http://commons.wikimedia.org/wiki/Special:FilePath/Gatot Subroto Suara Merdeka 20 December 1954 p3.jpg,https://id.wikipedia.org/wiki/Gatot Soebroto
Wondoamiseno,http://commons.wikimedia.org/wiki/Special:FilePath/Wondoamiseno.jpg,https://id.wikipedia.org/wiki/Wondoamiseno
KasmanSingodimedjo,http://commons.wikimedia.org/wiki/Special:FilePath/Kasman Singodimedjo.jpg,https://id.wikipedia.org/wiki/Kasman Singodimedjo
MohammadNatsir,http://commons.wikimedia.org/wiki/Special:FilePath/Mohammad Natsir 1950s.jpg,https://id.wikipedia.org/wiki/Mohammad Natsir
TungkiAriwibowo,http://commons.wikimedia.org/wiki/Special:FilePath/Sixth Development Cabinet Poster (Tungki Ariwibowo).jpg,https://id.wikipedia.org/wiki/Tungki Ariwibowo
AdrianusMooy,http://commons.wikimedia.org/wiki/Special:FilePath/Indonesia Ambassador to Belgium Adrianus Mooy.jpg,https://id.wikipedia.org/wiki/Adrianus Mooy
AdamMalik,http://commons.wikimedia.org/wiki/Special:FilePath/Adam Malik Batubara Official Portrait.jpg,https://id.wikipedia.org/wiki/Adam Malik
PietPagau,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Piet Pagau
KOSGORO,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,"https://id.wikipedia.org/wiki/Kosgoro, Suku Tengah Lakitan Ulu Terawas, Musi Rawas"
EndangKusumaIntenSoeweno,http://commons.wikimedia.org/wiki/Special:FilePath/Kabinet Pembangunan VI Endang Kusuma Inten Soeweno.jpg,https://id.wikipedia.org/wiki/Endang Kusuma Inten Soeweno
MarzukiUsman,http://commons.wikimedia.org/wiki/Special:FilePath/Marzuki Usman at the Mentor MicroBank Signing November 12th 2013.jpg,https://id.wikipedia.org/wiki/Marzuki Usman
TandionoManu,"http://commons.wikimedia.org/wiki/Special:FilePath/Tandiono Manu, Kami Perkenalkan (1952), p15.jpg",https://id.wikipedia.org/wiki/Tandiono Manu
MahfudMD,http://commons.wikimedia.org/wiki/Special:FilePath/Mohammad Mahfud.JPG,https://id.wikipedia.org/wiki/Mahfud MD
SalehAfiff,http://commons.wikimedia.org/wiki/Special:FilePath/Saleh Afiff.jpg,https://id.wikipedia.org/wiki/Saleh Afiff
BobHasan,http://commons.wikimedia.org/wiki/Special:FilePath/Bob Hasan.jpg,https://id.wikipedia.org/wiki/Bob Hasan
BadanPembinaanHukumTentaraNasionalIndonesia,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Badan Pembinaan Hukum Tentara Nasional Indonesia
Suwiryo,http://commons.wikimedia.org/wiki/Special:FilePath/Suwiryo Jakarta.jpg,https://id.wikipedia.org/wiki/Suwiryo
Probosutedjo,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Probosutedjo
RobertusSanyoto,http://commons.wikimedia.org/wiki/Special:FilePath/R.Sanyoto.jpg,
AzwarAnas,http://commons.wikimedia.org/wiki/Special:FilePath/Sixth Development Cabinet Poster (Azwar Anas).jpg,https://id.wikipedia.org/wiki/Azwar Anas
Tarub,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,"https://id.wikipedia.org/wiki/Tarub, Tegal"
PartaiHatiNuraniRakyat,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Partai Hati Nurani Rakyat
Sugionomiliter,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Sugiono (militer)
RatnaRiantiarno,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Ratna Riantiarno
CokSimbara,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Cok Simbara
SupraptoSukowati,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Suprapto Sukowati
MuhammadYusufAsyari,http://commons.wikimedia.org/wiki/Special:FilePath/KIB Yusuf Ashari.jpg,https://id.wikipedia.org/wiki/Muhammad Yusuf Asy'ari
AidaZulaikaNasution,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Aida Zulaika Nasution
IgnatiusJosephKasimoHendrowahyono,http://commons.wikimedia.org/wiki/Special:FilePath/KasimodanSoekarno.jpg,https://id.wikipedia.org/wiki/Ignatius Joseph Kasimo Hendrowahyono
SuronoReksodimedjo,http://commons.wikimedia.org/wiki/Special:FilePath/Jenderal TNI Surono Reksodimejo.png,https://id.wikipedia.org/wiki/Surono Reksodimedjo
JacobSalatun,http://commons.wikimedia.org/wiki/Special:FilePath/Air Marshal Jacob Salatun.jpg,https://id.wikipedia.org/wiki/Jacob Salatun
JusufWanandi,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Jusuf Wanandi
MachicaMochtar,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Machica Mochtar
AlbertMangaratuaTambunan,http://commons.wikimedia.org/wiki/Special:FilePath/Albert Mangaratua Tambunan.jpg,https://id.wikipedia.org/wiki/Albert Mangaratua Tambunan
SlametSuradio,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Slamet Suradio
PartaiPersatuanPembangunan,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Partai Persatuan Pembangunan
ZAMaulani,http://commons.wikimedia.org/wiki/Special:FilePath/Zaini Azhar Maulani.jpg,https://id.wikipedia.org/wiki/Z.A. Maulani
PartaiMusliminIndonesia,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Partai Muslimin Indonesia
PartaiDemokrasiIndonesia,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Partai Demokrasi Indonesia Perjuangan
NugrohoNotosusanto,http://commons.wikimedia.org/wiki/Special:FilePath/Nugroho notosusanto.jpg,https://id.wikipedia.org/wiki/Nugroho Notosusanto
MelanchtonSiregar,"http://commons.wikimedia.org/wiki/Special:FilePath/Melanchton Siregar, Hasil Rakjat Memilih Tokoh-tokoh Parlemen (Hasil Pemilihan Umum Pertama - 1955) di Republik Indonesia, p346.jpg",https://id.wikipedia.org/wiki/Melanchton Siregar
AkademiAngkatanLaut,http://commons.wikimedia.org/wiki/Special:FilePath/121011-N-OA833-002 (24401310884).jpg,https://id.wikipedia.org/wiki/Akademi Angkatan Laut Amerika Serikat
AdeIrmaSuryaniNasution,http://commons.wikimedia.org/wiki/Special:FilePath/AH Nasution with his family - 1965.jpg,https://id.wikipedia.org/wiki/Ade Irma Suryani Nasution
HuseinMutahar,http://commons.wikimedia.org/wiki/Special:FilePath/H. Mutahar.jpg,https://id.wikipedia.org/wiki/Husein Mutahar
HendriawanSie,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Hendriawan Sie
ARSoehoed,http://commons.wikimedia.org/wiki/Special:FilePath/Ar soehoed.jpg,https://id.wikipedia.org/wiki/A.R. Soehoed
RadiusPrawiro,http://commons.wikimedia.org/wiki/Special:FilePath/Radius Prawiro (1983).jpg,https://id.wikipedia.org/wiki/Radius Prawiro
JaptoSoerjosoemarno,http://commons.wikimedia.org/wiki/Special:FilePath/HUT Sumpah Pemuda (cropped).jpg,https://id.wikipedia.org/wiki/Japto Soerjosoemarno
MohamadHekal,http://commons.wikimedia.org/wiki/Special:FilePath/Mohamad Hekal.jpg,https://id.wikipedia.org/wiki/Mohamad Hekal
SoemarnoSosroatmodjo,"http://commons.wikimedia.org/wiki/Special:FilePath/Sumarno Sosroatmodjo, Departemen Dalam Negeri dari Masa ke Masa, p113.jpg",https://id.wikipedia.org/wiki/Soemarno Sosroatmodjo
PartaiGerakanIndonesiaRaya,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Partai Gerakan Indonesia Raya
Adhyatma,http://commons.wikimedia.org/wiki/Special:FilePath/Adhyatma - Fifth Development Cabinet.jpg,https://id.wikipedia.org/wiki/Adhyatma
AliansiProgresif,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Aliansi Progresif dari Sosialis dan Demokrat
AbdulAzisSaleh,"http://commons.wikimedia.org/wiki/Special:FilePath/Kol. Abdul Azis Saleh at Djuanda Cabinet, 1957.jpg",https://id.wikipedia.org/wiki/Abdul Azis Saleh
MarieMuhammad,http://commons.wikimedia.org/wiki/Special:FilePath/Marie Muhammad.jpg,https://id.wikipedia.org/wiki/Mar'ie Muhammad
SlametBratanata,http://commons.wikimedia.org/wiki/Special:FilePath/Menteri Pertambangan Bratanata.jpg,https://id.wikipedia.org/wiki/Slamet Bratanata
MuktiAli,http://commons.wikimedia.org/wiki/Special:FilePath/Mukti Ali.jpg,https://id.wikipedia.org/wiki/Mukti Ali
Sujudi,http://commons.wikimedia.org/wiki/Special:FilePath/Sixth Development Cabinet Poster (Sujudi).jpg,https://id.wikipedia.org/wiki/Sujudi
LeilaChairaniBudiman,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Leila Chairani Budiman
AnwarTjokroaminoto,"http://commons.wikimedia.org/wiki/Special:FilePath/Anwar Tjokroaminoto, Kepartaian dan Parlementaria Indonesia (1954), p336.jpg",https://id.wikipedia.org/wiki/Anwar Tjokroaminoto
Sudomo,"http://commons.wikimedia.org/wiki/Special:FilePath/Sudomo, 25 Tahun Pembangunan Pemerintah Orde Baru.jpg",https://id.wikipedia.org/wiki/Sudomo
SoedjonoDjoenedPoesponegoro,http://commons.wikimedia.org/wiki/Special:FilePath/Anggota Kabinet Dwikora - (bag. 7) - Soedjono Djoened Pusponegoro.jpg,https://id.wikipedia.org/wiki/Soedjono Djoened Poesponegoro
PembelaTanahAir,http://commons.wikimedia.org/wiki/Special:FilePath/PETA Museum entrance gate from the side of the road.jpg,https://id.wikipedia.org/wiki/Museum Pembela Tanah Air
OngEngDie,"http://commons.wikimedia.org/wiki/Special:FilePath/Ong Eng Die, Kami Perkenalkan (1954), p24.jpg",https://id.wikipedia.org/wiki/Ong Eng Die
PemerintahanRevolusionerRepublikIndonesia,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Pemerintahan Revolusioner Republik Indonesia
ParamithaRusady,http://commons.wikimedia.org/wiki/Special:FilePath/Paramitha Rusady on OK-JEK Netmediatama.jpg,https://id.wikipedia.org/wiki/Paramitha Rusady
Daryatmo,http://commons.wikimedia.org/wiki/Special:FilePath/Daryatmo.png,https://id.wikipedia.org/wiki/Daryatmo
MaradenPanggabean,http://commons.wikimedia.org/wiki/Special:FilePath/Jenderal TNI Maraden Panggabean.png,https://id.wikipedia.org/wiki/Maraden Panggabean
Mayangsari,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Mayangsari
OmarDhani,http://commons.wikimedia.org/wiki/Special:FilePath/Omar Dani 1965.jpg,https://id.wikipedia.org/wiki/Omar Dhani
OmarDhani,http://commons.wikimedia.org/wiki/Special:FilePath/Omar Dani 1965.jpg,https://id.wikipedia.org/wiki/Omar Dhani
ZainalBasriPalaguna,"http://commons.wikimedia.org/wiki/Special:FilePath/Zainal Basri Palaguna, Buku Pelengkap VI Pemilihan Umum 1982, p818.jpg",https://id.wikipedia.org/wiki/Zainal Basri Palaguna
KomandoDaerahMiliterIskandarMuda,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Komando Daerah Militer Iskandar Muda
AjitSingh,http://commons.wikimedia.org/wiki/Special:FilePath/Ajit Singh at press conference.jpg,
BasukiRahmat,http://commons.wikimedia.org/wiki/Special:FilePath/BasukiRachmat.jpg,https://id.wikipedia.org/wiki/Basuki Rahmat
MahbubDjunaidi,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Mahbub Djunaidi
JerrySambuaga,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Jerry Sambuaga
MohamadRoem,http://commons.wikimedia.org/wiki/Special:FilePath/Mohammed Roem (1967).jpg,https://id.wikipedia.org/wiki/Mohamad Roem
RahardiRamelan,http://commons.wikimedia.org/wiki/Special:FilePath/Rahardi ramelan.jpg,https://id.wikipedia.org/wiki/Rahardi Ramelan
SanusiHardjadinata,http://commons.wikimedia.org/wiki/Special:FilePath/Sanusi Hardjadinata as the Rector of Padjadjaran University.jpg,https://id.wikipedia.org/wiki/Sanusi Hardjadinata
AmranYS,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Amran YS
ArieHanggara,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Arie Hanggara
Wongsonegoro,"http://commons.wikimedia.org/wiki/Special:FilePath/Wongsonegoro, Kami Perkenalkan (1954), p17.jpg",https://id.wikipedia.org/wiki/Wongsonegoro
AhmadYunusMokoginta,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Ahmad Yunus Mokoginta
JusufWibisono,http://commons.wikimedia.org/wiki/Special:FilePath/Jusuf wibisono.jpg,https://id.wikipedia.org/wiki/Jusuf Wibisono
AgusHermanto,http://commons.wikimedia.org/wiki/Special:FilePath/Agus Hermanto.jpg,https://id.wikipedia.org/wiki/Agus Hermanto
Soekarmen,"http://commons.wikimedia.org/wiki/Special:FilePath/Groepsfoto op Bali, Bestanddeelnr 254-9064 (Sukarmen).jpg",https://id.wikipedia.org/wiki/Soekarmen
AkademiMiliter,http://commons.wikimedia.org/wiki/Special:FilePath/Military Academy.jpg,https://id.wikipedia.org/wiki/Akademi Militer
Sumiskum,"http://commons.wikimedia.org/wiki/Special:FilePath/Sumiskum, Dewan Perwakilan Rakyat Republik Indonesia Periode 1971 - 1977, p14.jpg",https://id.wikipedia.org/wiki/Sumiskum
JBSumarlin,http://commons.wikimedia.org/wiki/Special:FilePath/Johannes Baptista Sumarlin - Fourth Development Cabinet.jpg,https://id.wikipedia.org/wiki/J. B. Sumarlin
SetyaNovanto,"http://commons.wikimedia.org/wiki/Special:FilePath/Setya Novanto, Ketua DPR RI.jpg",https://id.wikipedia.org/wiki/Setya Novanto
NaniSoedarsono,http://commons.wikimedia.org/wiki/Special:FilePath/Nani Soedarsono.jpg,https://id.wikipedia.org/wiki/Nani Soedarsono
RBintoro,"http://commons.wikimedia.org/wiki/Special:FilePath/R. Bintoro, Irian Barat dari Masa ke Masa, p135-136.jpg",https://id.wikipedia.org/wiki/R. Bintoro
NahdlatulUlama,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Nahdlatul Ulama
Batavia,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Batavia
MashuriSaleh,"http://commons.wikimedia.org/wiki/Special:FilePath/Aankomst Minister Mashuri (kop) van O.V. en W. in Indonesie op Schiphol, Bestanddeelnr 921-7871.jpg",https://id.wikipedia.org/wiki/Mashuri Saleh
JustikaBaharsjah,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Justika Baharsjah
KhaidirAnwarSani,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Khaidir Anwar Sani
